candidate_id,headline,summary,current_title,skills,career_history,education,location,years_of_experience,behavioral_signals,salary_min,salary_max
CAND_001813,Graphic Designer | Vertex Analytics,"5.9 years of experience in machine learning. Skilled in machine learning, accounting, excel, customer service.",Graphic Designer,"[{""name"": ""machine learning"", ""endorsements"": 21, ""duration_months"": 32, ""proficiency"": ""advanced""}, {""name"": ""accounting"", ""endorsements"": 7, ""duration_months"": 29, ""proficiency"": ""advanced""}, {""name"": ""excel"", ""endorsements"": 10, ""duration_months"": 17, ""proficiency"": ""intermediate""}, {""name"": ""customer service"", ""endorsements"": 7, ""duration_months"": 12, ""proficiency"": ""expert""}, {""name"": ""natural language processing"", ""endorsements"": 7, ""duration_months"": 15, ""proficiency"": ""expert""}]","[{""title"": ""Graphic Designer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 23, ""is_current"": true, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""QA Engineer"", ""company"": ""Quanta Systems"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 23, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""QA Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2018-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 24, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}]","[{""degree"": ""MBA"", ""field_of_study"": ""Mechanical Engineering"", ""institution"": ""IIT Delhi"", ""year"": 2021}]","London, UK",5.9,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.74, ""avg_response_time_hours"": 16.0, ""interview_completion_rate"": 0.93, ""offer_acceptance_rate"": 0.9, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",1063000.0,1381000.0
CAND_001814,Business Analyst | Indus Cloud,"3.4 years of experience in software engineering. Skilled in docker, tensorflow, accounting.",Business Analyst,"[{""name"": ""docker"", ""endorsements"": 4, ""duration_months"": 55, ""proficiency"": ""intermediate""}, {""name"": ""tensorflow"", ""endorsements"": 23, ""duration_months"": 6, ""proficiency"": ""expert""}, {""name"": ""accounting"", ""endorsements"": 2, ""duration_months"": 5, ""proficiency"": ""advanced""}]","[{""title"": ""Business Analyst"", ""company"": ""Orbit Software"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 20, ""is_current"": true, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Sales Executive"", ""company"": ""Northstar Robotics"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Information Technology"", ""institution"": ""NIT Trichy"", ""year"": 2011}]",Jaipur,3.4,"{""last_active_date"": ""2021-06-01"", ""recruiter_response_rate"": 0.12, ""avg_response_time_hours"": 266.0, ""interview_completion_rate"": 0.14, ""offer_acceptance_rate"": 0.12, ""verified_email"": false, ""verified_phone"": false, ""linkedin_connected"": false}",2083000.0,2342000.0
CAND_001815,Backend Engineer | Vertex Analytics,"3.2 years of experience in software engineering. Skilled in kubernetes, tensorflow, data pipelines, machine learning.",Backend Engineer,"[{""name"": ""kubernetes"", ""endorsements"": 3, ""duration_months"": 56, ""proficiency"": ""beginner""}, {""name"": ""tensorflow"", ""endorsements"": 16, ""duration_months"": 43, ""proficiency"": ""expert""}, {""name"": ""data pipelines"", ""endorsements"": 17, ""duration_months"": 17, ""proficiency"": ""advanced""}, {""name"": ""machine learning"", ""endorsements"": 12, ""duration_months"": 9, ""proficiency"": ""advanced""}, {""name"": ""mlops"", ""endorsements"": 11, ""duration_months"": 14, ""proficiency"": ""advanced""}, {""name"": ""transformers"", ""endorsements"": 7, ""duration_months"": 21, ""proficiency"": ""advanced""}]","[{""title"": ""Backend Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 19, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Full Stack Developer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""B.Tech"", ""field_of_study"": ""Mathematics"", ""institution"": ""IIT Bombay"", ""year"": 2014}]",Ahmedabad,3.2,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.57, ""avg_response_time_hours"": 51.8, ""interview_completion_rate"": 0.63, ""offer_acceptance_rate"": 0.31, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": false}",994000.0,1575000.0
CAND_001816,AI Research Engineer | Crestline Data,"9.6 years of experience in machine learning. Skilled in docker, retrieval systems, pytorch, tensorflow.",AI Research Engineer,"[{""name"": ""docker"", ""endorsements"": 5, ""duration_months"": 25, ""proficiency"": ""beginner""}, {""name"": ""retrieval systems"", ""endorsements"": 9, ""duration_months"": 21, ""proficiency"": ""expert""}, {""name"": ""pytorch"", ""endorsements"": 8, ""duration_months"": 37, ""proficiency"": ""advanced""}, {""name"": ""tensorflow"", ""endorsements"": 2, ""duration_months"": 17, ""proficiency"": ""intermediate""}, {""name"": ""sql"", ""endorsements"": 13, ""duration_months"": 41, ""proficiency"": ""expert""}, {""name"": ""data pipelines"", ""endorsements"": 20, ""duration_months"": 7, ""proficiency"": ""expert""}, {""name"": ""machine learning"", ""endorsements"": 21, ""duration_months"": 45, ""proficiency"": ""intermediate""}, {""name"": ""transformers"", ""endorsements"": 5, ""duration_months"": 37, ""proficiency"": ""advanced""}, {""name"": ""model deployment"", ""endorsements"": 16, ""duration_months"": 28, ""proficiency"": ""advanced""}, {""name"": ""deep learning"", ""endorsements"": 5, ""duration_months"": 34, ""proficiency"": ""beginner""}, {""name"": ""mlops"", ""endorsements"": 20, ""duration_months"": 23, ""proficiency"": ""expert""}, {""name"": ""recommendation systems"", ""endorsements"": 1, ""duration_months"": 10, ""proficiency"": ""expert""}, {""name"": ""gcp"", ""endorsements"": 20, ""duration_months"": 18, ""proficiency"": ""advanced""}, {""name"": ""python"", ""endorsements"": 7, ""duration_months"": 55, ""proficiency"": ""expert""}, {""name"": ""spark"", ""endorsements"": 12, ""duration_months"": 23, ""proficiency"": ""beginner""}, {""name"": ""llm"", ""endorsements"": 2, ""duration_months"": 11, ""proficiency"": ""intermediate""}, {""name"": ""ranking algorithms"", ""endorsements"": 15, ""duration_months"": 22, ""proficiency"": ""expert""}]","[{""title"": ""AI Research Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 23, ""is_current"": true, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""ML Platform Engineer"", ""company"": ""Helix AI"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 23, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Senior AI Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 23, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Machine Learning Engineer"", ""company"": ""Orbit Software"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 23, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Applied Scientist"", ""company"": ""Vertex Analytics"", ""start_date"": ""2015-01-01"", ""end_date"": ""2016-12-31"", ""duration_months"": 23, ""is_current"": false, ""description"": """"}]","[{""degree"": ""PhD"", ""field_of_study"": ""Computer Science"", ""institution"": ""Anna University"", ""year"": 2019}]",Kolkata,9.6,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.87, ""avg_response_time_hours"": 18.5, ""interview_completion_rate"": 0.81, ""offer_acceptance_rate"": 0.86, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",2254000.0,3146000.0
CAND_001817,AI Research Engineer | Skyline ML,"1.5 years of experience in software engineering. Skilled in kubernetes, retrieval systems, natural language processing, pytorch.",AI Research Engineer,"[{""name"": ""kubernetes"", ""endorsements"": 13, ""duration_months"": 53, ""proficiency"": ""intermediate""}, {""name"": ""retrieval systems"", ""endorsements"": 9, ""duration_months"": 43, ""proficiency"": ""expert""}, {""name"": ""natural language processing"", ""endorsements"": 1, ""duration_months"": 34, ""proficiency"": ""beginner""}, {""name"": ""pytorch"", ""endorsements"": 21, ""duration_months"": 36, ""proficiency"": ""advanced""}, {""name"": ""tensorflow"", ""endorsements"": 3, ""duration_months"": 40, ""proficiency"": ""advanced""}, {""name"": ""embeddings"", ""endorsements"": 20, ""duration_months"": 8, ""proficiency"": ""intermediate""}, {""name"": ""large language models"", ""endorsements"": 2, ""duration_months"": 51, ""proficiency"": ""beginner""}, {""name"": ""data pipelines"", ""endorsements"": 24, ""duration_months"": 56, ""proficiency"": ""intermediate""}, {""name"": ""machine learning"", ""endorsements"": 3, ""duration_months"": 23, ""proficiency"": ""advanced""}, {""name"": ""transformers"", ""endorsements"": 6, ""duration_months"": 38, ""proficiency"": ""intermediate""}, {""name"": ""model deployment"", ""endorsements"": 3, ""duration_months"": 27, ""proficiency"": ""beginner""}, {""name"": ""mlops"", ""endorsements"": 11, ""duration_months"": 18, ""proficiency"": ""beginner""}, {""name"": ""vector databases"", ""endorsements"": 16, ""duration_months"": 15, ""proficiency"": ""beginner""}, {""name"": ""python"", ""endorsements"": 5, ""duration_months"": 54, ""proficiency"": ""intermediate""}]","[{""title"": ""AI Research Engineer"", ""company"": ""Helix AI"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 18, ""is_current"": true, ""description"": """"}]","[{""degree"": ""M.S."", ""field_of_study"": ""Information Technology"", ""institution"": ""BITS Pilani"", ""year"": 2017}]",Chennai,1.5,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.97, ""avg_response_time_hours"": 15.3, ""interview_completion_rate"": 0.89, ""offer_acceptance_rate"": 0.55, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",1186000.0,1746000.0
CAND_001818,ML Platform Engineer | Helix AI,"8.4 years of experience in data science. Skilled in natural language processing, tensorflow, deep learning, model deployment.",ML Platform Engineer,"[{""name"": ""natural language processing"", ""endorsements"": 0, ""duration_months"": 22, ""proficiency"": ""intermediate""}, {""name"": ""tensorflow"", ""endorsements"": 16, ""duration_months"": 26, ""proficiency"": ""intermediate""}, {""name"": ""deep learning"", ""endorsements"": 16, ""duration_months"": 29, ""proficiency"": ""beginner""}, {""name"": ""model deployment"", ""endorsements"": 8, ""duration_months"": 10, ""proficiency"": ""intermediate""}, {""name"": ""machine learning"", ""endorsements"": 4, ""duration_months"": 47, ""proficiency"": ""expert""}, {""name"": ""python"", ""endorsements"": 0, ""duration_months"": 22, ""proficiency"": ""intermediate""}, {""name"": ""data pipelines"", ""endorsements"": 24, ""duration_months"": 52, ""proficiency"": ""beginner""}, {""name"": ""mlops"", ""endorsements"": 14, ""duration_months"": 40, ""proficiency"": ""intermediate""}, {""name"": ""aws"", ""endorsements"": 1, ""duration_months"": 60, ""proficiency"": ""intermediate""}, {""name"": ""recommendation systems"", ""endorsements"": 4, ""duration_months"": 16, ""proficiency"": ""beginner""}, {""name"": ""transformers"", ""endorsements"": 3, ""duration_months"": 6, ""proficiency"": ""intermediate""}, {""name"": ""ranking algorithms"", ""endorsements"": 16, ""duration_months"": 56, ""proficiency"": ""expert""}]","[{""title"": ""ML Platform Engineer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 20, ""is_current"": true, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Senior ML Engineer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""NLP Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Senior Data Scientist"", ""company"": ""Vertex Analytics"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Applied Scientist"", ""company"": ""Quanta Systems"", ""start_date"": ""2015-01-01"", ""end_date"": ""2016-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Mechanical Engineering"", ""institution"": ""IIT Bombay"", ""year"": 2013}]",Mumbai,8.4,"{""last_active_date"": ""2022-01-01"", ""recruiter_response_rate"": 0.18, ""avg_response_time_hours"": 277.2, ""interview_completion_rate"": 0.12, ""offer_acceptance_rate"": 0.04, ""verified_email"": false, ""verified_phone"": false, ""linkedin_connected"": false}",2470000.0,3137000.0
CAND_001819,Data Analyst | Bluepeak Tech,"4.6 years of experience in software engineering. Skilled in sentence transformers, deep learning, model deployment, data pipelines.",Data Analyst,"[{""name"": ""sentence transformers"", ""endorsements"": 24, ""duration_months"": 56, ""proficiency"": ""expert""}, {""name"": ""deep learning"", ""endorsements"": 24, ""duration_months"": 4, ""proficiency"": ""beginner""}, {""name"": ""model deployment"", ""endorsements"": 15, ""duration_months"": 42, ""proficiency"": ""advanced""}, {""name"": ""data pipelines"", ""endorsements"": 7, ""duration_months"": 19, ""proficiency"": ""intermediate""}, {""name"": ""vector databases"", ""endorsements"": 24, ""duration_months"": 16, ""proficiency"": ""expert""}, {""name"": ""transformers"", ""endorsements"": 17, ""duration_months"": 60, ""proficiency"": ""beginner""}, {""name"": ""spark"", ""endorsements"": 8, ""duration_months"": 37, ""proficiency"": ""beginner""}, {""name"": ""ci/cd"", ""endorsements"": 14, ""duration_months"": 46, ""proficiency"": ""intermediate""}]","[{""title"": ""Data Analyst"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 18, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Software Engineer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 18, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Backend Engineer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}]","[{""degree"": ""PhD"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""NIT Trichy"", ""year"": 2010}]",Mumbai,4.6,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.54, ""avg_response_time_hours"": 55.0, ""interview_completion_rate"": 0.66, ""offer_acceptance_rate"": 0.59, ""verified_email"": false, ""verified_phone"": true, ""linkedin_connected"": true}",2126000.0,2473000.0
CAND_001820,Data Analyst | Skyline ML,"6.7 years of experience in data science. Skilled in pytorch, tensorflow, data pipelines, model deployment.",Data Analyst,"[{""name"": ""pytorch"", ""endorsements"": 0, ""duration_months"": 4, ""proficiency"": ""expert""}, {""name"": ""tensorflow"", ""endorsements"": 12, ""duration_months"": 14, ""proficiency"": ""advanced""}, {""name"": ""data pipelines"", ""endorsements"": 18, ""duration_months"": 42, ""proficiency"": ""expert""}, {""name"": ""model deployment"", ""endorsements"": 5, ""duration_months"": 60, ""proficiency"": ""beginner""}, {""name"": ""python"", ""endorsements"": 8, ""duration_months"": 41, ""proficiency"": ""intermediate""}, {""name"": ""spark"", ""endorsements"": 12, ""duration_months"": 8, ""proficiency"": ""advanced""}, {""name"": ""fastapi"", ""endorsements"": 5, ""duration_months"": 25, ""proficiency"": ""beginner""}]","[{""title"": ""Data Analyst"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 20, ""is_current"": true, ""description"": """"}, {""title"": ""Data Analyst"", ""company"": ""Crestline Data"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": """"}, {""title"": ""Full Stack Developer"", ""company"": ""Orbit Software"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""DevOps Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Mathematics"", ""institution"": ""IIT Delhi"", ""year"": 2014}]",Pune,6.7,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.73, ""avg_response_time_hours"": 17.1, ""interview_completion_rate"": 0.77, ""offer_acceptance_rate"": 0.62, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",1446000.0,1669000.0
CAND_001821,HR Manager | Indus Cloud,6.1 years of experience in machine learning. Skilled in photoshop.,HR Manager,"[{""name"": ""photoshop"", ""endorsements"": 10, ""duration_months"": 25, ""proficiency"": ""beginner""}]","[{""title"": ""HR Manager"", ""company"": ""Helix AI"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 18, ""is_current"": true, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Content Writer"", ""company"": ""Quanta Systems"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 18, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""QA Engineer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 18, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""HR Manager"", ""company"": ""Acme AI"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}]","[{""degree"": ""MBA"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""IIT Bombay"", ""year"": 2017}]",Chennai,6.1,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.92, ""avg_response_time_hours"": 8.3, ""interview_completion_rate"": 0.78, ""offer_acceptance_rate"": 0.8, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": false}",1972000.0,2445000.0
CAND_001822,Applied Scientist | Nimbus Labs,"3.3 years of experience in data science. Skilled in kubernetes, airflow, pytorch, natural language processing.",Applied Scientist,"[{""name"": ""kubernetes"", ""endorsements"": 1, ""duration_months"": 3, ""proficiency"": ""beginner""}, {""name"": ""airflow"", ""endorsements"": 11, ""duration_months"": 4, ""proficiency"": ""beginner""}, {""name"": ""pytorch"", ""endorsements"": 8, ""duration_months"": 25, ""proficiency"": ""advanced""}, {""name"": ""natural language processing"", ""endorsements"": 8, ""duration_months"": 12, ""proficiency"": ""advanced""}, {""name"": ""large language models"", ""endorsements"": 5, ""duration_months"": 16, ""proficiency"": ""beginner""}, {""name"": ""deep learning"", ""endorsements"": 10, ""duration_months"": 37, ""proficiency"": ""intermediate""}, {""name"": ""machine learning"", ""endorsements"": 21, ""duration_months"": 11, ""proficiency"": ""intermediate""}, {""name"": ""model deployment"", ""endorsements"": 9, ""duration_months"": 58, ""proficiency"": ""intermediate""}, {""name"": ""data pipelines"", ""endorsements"": 17, ""duration_months"": 19, ""proficiency"": ""expert""}, {""name"": ""mlops"", ""endorsements"": 6, ""duration_months"": 37, ""proficiency"": ""expert""}, {""name"": ""gcp"", ""endorsements"": 13, ""duration_months"": 28, ""proficiency"": ""beginner""}, {""name"": ""tensorflow"", ""endorsements"": 13, ""duration_months"": 52, ""proficiency"": ""beginner""}, {""name"": ""spark"", ""endorsements"": 2, ""duration_months"": 57, ""proficiency"": ""beginner""}]","[{""title"": ""Applied Scientist"", ""company"": ""Indus Cloud"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 19, ""is_current"": true, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""NLP Engineer"", ""company"": ""Acme AI"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""MBA"", ""field_of_study"": ""Information Technology"", ""institution"": ""VIT Vellore"", ""year"": 2019}]",Bengaluru,3.3,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.89, ""avg_response_time_hours"": 3.0, ""interview_completion_rate"": 0.97, ""offer_acceptance_rate"": 0.81, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",2311000.0,2887000.0
CAND_001823,Backend Engineer | Northstar Robotics,"17.6 years of experience in AI systems. Skilled in kubernetes, airflow, pytorch, tensorflow.",Backend Engineer,"[{""name"": ""kubernetes"", ""endorsements"": 7, ""duration_months"": 36, ""proficiency"": ""advanced""}, {""name"": ""airflow"", ""endorsements"": 6, ""duration_months"": 57, ""proficiency"": ""beginner""}, {""name"": ""pytorch"", ""endorsements"": 10, ""duration_months"": 15, ""proficiency"": ""intermediate""}, {""name"": ""tensorflow"", ""endorsements"": 8, ""duration_months"": 16, ""proficiency"": ""intermediate""}, {""name"": ""deep learning"", ""endorsements"": 12, ""duration_months"": 24, ""proficiency"": ""intermediate""}, {""name"": ""aws"", ""endorsements"": 15, ""duration_months"": 29, ""proficiency"": ""beginner""}, {""name"": ""python"", ""endorsements"": 11, ""duration_months"": 3, ""proficiency"": ""advanced""}, {""name"": ""azure"", ""endorsements"": 1, ""duration_months"": 57, ""proficiency"": ""beginner""}]","[{""title"": ""Backend Engineer"", ""company"": ""Indus Cloud"", ""start_date"": ""2021-01-01"", ""end_date"": """", ""duration_months"": 42, ""is_current"": true, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""Data Analyst"", ""company"": ""Acme AI"", ""start_date"": ""2017-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 42, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Full Stack Developer"", ""company"": ""Crestline Data"", ""start_date"": ""2013-01-01"", ""end_date"": ""2016-12-31"", ""duration_months"": 42, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Data Analyst"", ""company"": ""Quanta Systems"", ""start_date"": ""2009-01-01"", ""end_date"": ""2012-12-31"", ""duration_months"": 42, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""Software Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2005-01-01"", ""end_date"": ""2008-12-31"", ""duration_months"": 43, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}]","[{""degree"": ""MBA"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""BITS Pilani"", ""year"": 2015}]",Ahmedabad,17.6,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.83, ""avg_response_time_hours"": 7.9, ""interview_completion_rate"": 0.86, ""offer_acceptance_rate"": 0.52, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": false}",1764000.0,2230000.0
CAND_001824,Deep Learning Engineer | Nimbus Labs,"5.4 years of experience in software engineering. Skilled in airflow, sentence transformers, natural language processing, pytorch.",Deep Learning Engineer,"[{""name"": ""airflow"", ""endorsements"": 25, ""duration_months"": 32, ""proficiency"": ""intermediate""}, {""name"": ""sentence transformers"", ""endorsements"": 10, ""duration_months"": 47, ""proficiency"": ""advanced""}, {""name"": ""natural language processing"", ""endorsements"": 8, ""duration_months"": 46, ""proficiency"": ""beginner""}, {""name"": ""pytorch"", ""endorsements"": 8, ""duration_months"": 18, ""proficiency"": ""expert""}, {""name"": ""tensorflow"", ""endorsements"": 4, ""duration_months"": 24, ""proficiency"": ""advanced""}, {""name"": ""sql"", ""endorsements"": 18, ""duration_months"": 20, ""proficiency"": ""beginner""}, {""name"": ""embeddings"", ""endorsements"": 18, ""duration_months"": 11, ""proficiency"": ""intermediate""}, {""name"": ""data pipelines"", ""endorsements"": 16, ""duration_months"": 39, ""proficiency"": ""intermediate""}, {""name"": ""python"", ""endorsements"": 24, ""duration_months"": 37, ""proficiency"": ""advanced""}, {""name"": ""mlops"", ""endorsements"": 23, ""duration_months"": 57, ""proficiency"": ""beginner""}, {""name"": ""transformers"", ""endorsements"": 5, ""duration_months"": 33, ""proficiency"": ""advanced""}]","[{""title"": ""Deep Learning Engineer"", ""company"": ""Acme AI"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 21, ""is_current"": true, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Senior AI Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 21, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""ML Platform Engineer"", ""company"": ""Vertex Analytics"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 22, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}]","[{""degree"": ""B.Sc"", ""field_of_study"": ""Statistics"", ""institution"": ""IIT Bombay"", ""year"": 2015}]",Mumbai,5.4,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.54, ""avg_response_time_hours"": 42.5, ""interview_completion_rate"": 0.57, ""offer_acceptance_rate"": 0.52, ""verified_email"": false, ""verified_phone"": false, ""linkedin_connected"": true}",1049000.0,1615000.0
CAND_001825,Business Analyst | Nimbus Labs,"6.3 years of experience in data science. Skilled in pytorch, excel, event planning, photoshop.",Business Analyst,"[{""name"": ""pytorch"", ""endorsements"": 13, ""duration_months"": 56, ""proficiency"": ""expert""}, {""name"": ""excel"", ""endorsements"": 1, ""duration_months"": 33, ""proficiency"": ""beginner""}, {""name"": ""event planning"", ""endorsements"": 5, ""duration_months"": 42, ""proficiency"": ""beginner""}, {""name"": ""photoshop"", ""endorsements"": 14, ""duration_months"": 38, ""proficiency"": ""beginner""}]","[{""title"": ""Business Analyst"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 18, ""is_current"": true, ""description"": """"}, {""title"": ""QA Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Sales Executive"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""QA Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""MBA"", ""field_of_study"": ""Statistics"", ""institution"": ""Anna University"", ""year"": 2013}]",Pune,6.3,"{""last_active_date"": ""2021-06-01"", ""recruiter_response_rate"": 0.17, ""avg_response_time_hours"": 110.5, ""interview_completion_rate"": 0.05, ""offer_acceptance_rate"": 0.12, ""verified_email"": false, ""verified_phone"": false, ""linkedin_connected"": false}",1446000.0,2354000.0
